"","OUT","EXPO","Estimate","Std. Error","t value","Pr(>|t|)","AIC","BIC","Lower","Upper"
"481","Mot-Tap-d","age",-0.148883813467885,0.0334865102365523,-4.44608328596064,1.25421559818998e-05,2022.379992692,2051.79402311015,-0.21451616749946,-0.0832514594363109
"581","Mot-Tap-d","edu_co",0.22579204055108,0.120414688163091,1.87512041924042,0.0617986056374593,2022.379992692,2051.79402311015,-0.0102164114582006,0.46180049256036
"681","Mot-Tap-d","p1ex",3.053994380008,0.900158274529125,3.39273044132772,0.000790019920048811,2022.379992692,2051.79402311015,1.2897165815452,4.8182721784708
"781","Mot-Tap-d","dri_gr_2",-2.10746386107949,0.934326691102184,-2.25559633600257,0.0248542900852254,2022.379992692,2051.79402311015,-3.93871052543425,-0.276217196724732
"282","Mot-Tap-d","score_chp_year",0.248619876512658,0.547391549185523,0.454190198739066,0.650037638942517,2022.49283381931,2051.90686423746,-0.824247845332552,1.32148759835787
"382","Mot-Tap-d","sex",-5.34141417055021,0.922541159863236,-5.78989253047752,1.85720507191427e-08,2022.49283381931,2051.90686423746,-7.14956161813797,-3.53326672296246
"482","Mot-Tap-d","age",-0.147888208607706,0.0334943346374221,-4.41532008946001,1.43326304099574e-05,2022.49283381931,2051.90686423746,-0.213535898183186,-0.0822405190322263
"582","Mot-Tap-d","edu_co",0.230662603677539,0.120199435388852,1.91899906127954,0.055983032140476,2022.49283381931,2051.90686423746,-0.00492396064666081,0.466249168001739
"682","Mot-Tap-d","p1ex",3.00443987779207,0.899204566830067,3.34121954961096,0.000945422004100999,2022.49283381931,2051.90686423746,1.2420313120712,4.76684844351295
"782","Mot-Tap-d","dri_gr_2",-2.14733436023881,0.93258317512491,-2.30256605256812,0.022023778267549,2022.49283381931,2051.90686423746,-3.97516379607164,-0.319504924405972
"283","Mot-Tap-d","score_cyp_year",0.00313096702845816,0.0100407399919753,0.311826322657542,0.755400514184746,2022.60450593325,2052.01853635139,-0.0165485217339443,0.0228104557908607
"383","Mot-Tap-d","sex",-5.30155442096109,0.9459581189171,-5.60442826689846,4.92893903647658e-08,2022.60450593325,2052.01853635139,-7.15559826492186,-3.44751057700032
"483","Mot-Tap-d","age",-0.147893520656291,0.0335168908614891,-4.41250715251219,1.45080568469341e-05,2022.60450593325,2052.01853635139,-0.213585419618569,-0.0822016216940127
"583","Mot-Tap-d","edu_co",0.23675282260311,0.122089989398403,1.939166542398,0.0534679011732048,2022.60450593325,2052.01853635139,-0.00253915949063691,0.476044804696857
"683","Mot-Tap-d","p1ex",3.00473149847405,0.900171655559767,3.33795391125215,0.000956176007235916,2022.60450593325,2052.01853635139,1.24042747367311,4.76903552327499
"783","Mot-Tap-d","dri_gr_2",-2.14707930995934,0.932833952853761,-2.30167362947169,0.0220748136144868,2022.60450593325,2052.01853635139,-3.97540026110885,-0.318758358809836
"284","Mot-Tap-d","score_dmt_year",0.0231933191797489,0.021670228370835,1.07028494498765,0.285396642619437,2021.53281998285,2050.94685040099,-0.0192795479638458,0.0656661863233435
"384","Mot-Tap-d","sex",-5.21294384056022,0.930523121471405,-5.60216476116915,4.98727606823231e-08,2021.53281998285,2050.94685040099,-7.03673564542596,-3.38915203569448
"484","Mot-Tap-d","age",-0.147425968551448,0.0334352874389826,-4.40929269175544,1.47110440534507e-05,2021.53281998285,2050.94685040099,-0.212957927744599,-0.0818940093582981
"584","Mot-Tap-d","edu_co",0.227828345633865,0.120014735091733,1.89833644560167,0.0586618895228788,2021.53281998285,2050.94685040099,-0.00739621276004584,0.463052904027776
"684","Mot-Tap-d","p1ex",3.00591259539616,0.897083441617269,3.35076142970277,0.00091464172232263,2021.53281998285,2050.94685040099,1.24766135869907,4.76416383209325
"784","Mot-Tap-d","dri_gr_2",-2.13085043629395,0.931030245650172,-2.28870162516139,0.022828408992438,2021.53281998285,2050.94685040099,-3.95563618628577,-0.306064686302137
"285","Mot-Tap-d","score_lch_year",0.00253186074449126,0.0400321946317636,0.0632456143806404,0.949615256637036,2022.70001461727,2052.11404503542,-0.075929798955863,0.0809935204448455
"385","Mot-Tap-d","sex",-5.36286905134834,0.926420513674945,-5.78880645688079,1.86797850312456e-08,2022.70001461727,2052.11404503542,-7.17861989269033,-3.54711821000635
"485","Mot-Tap-d","age",-0.148268285168901,0.0335128593409996,-4.42422067482345,1.37908501872993e-05,2022.70001461727,2052.11404503542,-0.213952282496217,-0.0825842878415849
"585","Mot-Tap-d","edu_co",0.229717143872792,0.120394996783682,1.90802898799469,0.0573922367258081,2022.70001461727,2052.11404503542,-0.00625271374203989,0.465687001487624
"685","Mot-Tap-d","p1ex",3.02347779916168,0.899471392691694,3.36139406292159,0.000881443869799115,2022.70001461727,2052.11404503542,1.26054626436187,4.78640933396148
"785","Mot-Tap-d","dri_gr_2",-2.14002329535044,0.933285181753385,-2.29300040029557,0.0225762236607844,2022.70001461727,2052.11404503542,-3.96922863889199,-0.310817951808884
"286","Mot-Tap-d","score_pfn_year",0.0167105854850253,0.0133723083053849,1.24964105698162,0.212455939886366,2021.10852229985,2050.522552718,-0.00949865718369492,0.0429198281537454
"386","Mot-Tap-d","sex",-5.17074213199484,0.931961281621658,-5.54823707160612,6.59403076507309e-08,2021.10852229985,2050.522552718,-6.99735267895907,-3.3441315850306
"486","Mot-Tap-d","age",-0.143551700237776,0.0336194879723487,-4.26989549501302,2.66668441363355e-05,2021.10852229985,2050.522552718,-0.209444685842257,-0.0776587146332954
"586","Mot-Tap-d","edu_co",0.239610859951306,0.120149542567715,1.99427192838678,0.0470748575329337,2021.10852229985,2050.522552718,0.00412208375962295,0.47509963614299
"686","Mot-Tap-d","p1ex",2.98708644848593,0.896734099695003,3.33107266635884,0.000979210383414853,2021.10852229985,2050.522552718,1.22951990937478,4.74465298759709
"786","Mot-Tap-d","dri_gr_2",-2.21452533785523,0.932113166388649,-2.37581166934388,0.0181715768853129,2021.10852229985,2050.522552718,-4.04143357349257,-0.387617102217888
"287","Mot-Tap-d","score_tfd_year",-0.0131442344402121,0.0100580278844428,-1.30684012723239,0.192320500598335,2020.95955681981,2050.37358723796,-0.0328576068492195,0.00656913796879533
"387","Mot-Tap-d","sex",-5.61123635665402,0.936561896067217,-5.99131395395922,6.26646158649509e-09,2020.95955681981,2050.37358723796,-7.44686394223831,-3.77560877106973
"487","Mot-Tap-d","age",-0.152737594488634,0.0335602544575,-4.55114530439742,7.90795114029865e-06,2020.95955681981,2050.37358723796,-0.218514484537334,-0.086960704439934
"587","Mot-Tap-d","edu_co",0.210598488148287,0.120804123520306,1.74330546020548,0.0823586661837354,2020.95955681981,2050.37358723796,-0.0261732431354415,0.447370219432016
"687","Mot-Tap-d","p1ex",3.03359270652993,0.896139348159756,3.38517967407578,0.000811202654012,2020.95955681981,2050.37358723796,1.27719185900761,4.78999355405225
"787","Mot-Tap-d","dri_gr_2",-2.11256236328326,0.930330120171778,-2.27076638440255,0.0239073004551677,2020.95955681981,2050.37358723796,-3.93597589255276,-0.289148834013754
"288","Mot-Tap-d","score_gly_year",-0.0196022501028006,0.0113235775362806,-1.73110044418342,0.0845161018326499,2019.64983026386,2049.063860682,-0.0417960542500573,0.00259155404445605
"388","Mot-Tap-d","sex",-5.77237356950849,0.945155132733123,-6.10732923051099,3.31080011296697e-09,2019.64983026386,2049.063860682,-7.62484358946859,-3.9199035495484
"488","Mot-Tap-d","age",-0.153220954788625,0.0334355461389407,-4.582576703007,6.87739155206636e-06,2019.64983026386,2049.063860682,-0.218753421024376,-0.087688488552874
"588","Mot-Tap-d","edu_co",0.19989062247273,0.120876592947114,1.65367518722327,0.0992945127148815,2019.64983026386,2049.063860682,-0.0370231462775214,0.436804391222982
"688","Mot-Tap-d","p1ex",3.11967891042131,0.895889142702645,3.48221533415408,0.000575309864584307,2019.64983026386,2049.063860682,1.36376845658366,4.87558936425896
"788","Mot-Tap-d","dri_gr_2",-1.99667530391846,0.931758495943958,-2.14291075703651,0.0329670417448205,2019.64983026386,2049.063860682,-3.82288839825783,-0.170462209579097
"289","Mot-Tap-d","score_man_year",0.000299928050861234,0.00510648579518794,0.0587347273429937,0.953204559556851,2022.7005783641,2052.11460878225,-0.0097086001952725,0.010308456296995
"389","Mot-Tap-d","sex",-5.35410460087017,0.956479291562323,-5.59772140191841,5.10375717541255e-08,2022.7005783641,2052.11460878225,-7.22876956429071,-3.47943963744964
"489","Mot-Tap-d","age",-0.148139316790371,0.0336730201681996,-4.39934749097059,1.53564499804871e-05,2022.7005783641,2052.11460878225,-0.214137223570733,-0.0821414100100089
"589","Mot-Tap-d","edu_co",0.231049567794525,0.121298904370487,1.9047951751388,0.0578132648366939,2022.7005783641,2052.11460878225,-0.00669191613579684,0.468791051724847
"689","Mot-Tap-d","p1ex",3.0157328298061,0.903610544403063,3.33742545224318,0.000957926933984793,2022.7005783641,2052.11460878225,1.24468870672546,4.78677695288673
"789","Mot-Tap-d","dri_gr_2",-2.14385474246829,0.933458399967698,-2.29667946910379,0.0223623295408443,2022.7005783641,2052.11460878225,-3.97339958747136,-0.314309897465213
"290","Mot-Tap-nd","score_dcv_year",-0.016756617924851,0.0195972673669651,-0.855048696896257,0.393244929466651,1981.67153881011,2011.05812494748,-0.0551665561595047,0.0216533203098026
"390","Mot-Tap-nd","sex",-6.35082633925166,0.870043126662483,-7.29943855037814,2.91116302270062e-12,1981.67153881011,2011.05812494748,-8.05607953250674,-4.64557314599657
"490","Mot-Tap-nd","age",-0.132399658941079,0.0315975829747186,-4.19018312403871,3.72526997288467e-05,1981.67153881011,2011.05812494748,-0.194329783570043,-0.0704695343121145
"590","Mot-Tap-nd","edu_co",0.21903451661755,0.113728839978014,1.9259364349438,0.0551104106874874,1981.67153881011,2011.05812494748,-0.00386991374287676,0.441938946977977
"690","Mot-Tap-nd","p1ex",2.68671784378093,0.85070077932518,3.15824072232798,0.00175833421041049,1981.67153881011,2011.05812494748,1.01937495468342,4.35406073287844
"790","Mot-Tap-nd","dri_gr_2",-1.78568302341795,0.882479335700937,-2.02348423490236,0.0439596418727117,1981.67153881011,2011.05812494748,-3.51531073849262,-0.0560553083432813
"291","Mot-Tap-nd","score_chp_year",0.109863357661285,0.517089894134126,0.212464716304798,0.831896914999592,1982.3734545434,2011.76004068077,-0.903614211611231,1.1233409269338
"391","Mot-Tap-nd","sex",-6.31605090169721,0.872683973051474,-7.23750074108978,4.2845893487439e-12,1982.3734545434,2011.76004068077,-8.02648005876342,-4.605621744631
"491","Mot-Tap-nd","age",-0.131430686936274,0.0316370204756587,-4.15433201231438,4.32061074072228e-05,1982.3734545434,2011.76004068077,-0.193438107646721,-0.0694232662258271
"591","Mot-Tap-nd","edu_co",0.225575251952549,0.11363517724286,1.98508294197008,0.0480970759731685,1982.3734545434,2011.76004068077,0.00285439717971717,0.44829610672538
"691","Mot-Tap-nd","p1ex",2.63128931944696,0.850631207704239,3.09333738947636,0.00217630101386139,1982.3734545434,2011.76004068077,0.964082788220838,4.29849585067307
"791","Mot-Tap-nd","dri_gr_2",-1.83825787345715,0.881683093492296,-2.08494172909216,0.0379676521824603,1982.3734545434,2011.76004068077,-3.56632498247991,-0.110190764434388
"292","Mot-Tap-nd","score_cyp_year",0.00401429448656018,0.00947983035045822,0.423456363474495,0.672282838226286,1982.23602770519,2011.62261384256,-0.0145658315798876,0.022594420553008
"392","Mot-Tap-nd","sex",-6.2415321556107,0.894417202520689,-6.97832302198629,2.10857399751882e-11,1982.23602770519,2011.62261384256,-7.99455765970431,-4.48850665151708
"492","Mot-Tap-nd","age",-0.131053929806235,0.0316448461709514,-4.14139885838778,4.55685059749621e-05,1982.23602770519,2011.62261384256,-0.19307668859761,-0.0690311710148601
"592","Mot-Tap-nd","edu_co",0.233847464166404,0.11537550402323,2.02683807231143,0.0436130845532426,1982.23602770519,2011.62261384256,0.00771563158271613,0.459979296750091
"692","Mot-Tap-nd","p1ex",2.61757979259956,0.851168140082939,3.07527933593062,0.00230789996073661,1982.23602770519,2011.62261384256,0.949320893249055,4.28583869195006
"792","Mot-Tap-nd","dri_gr_2",-1.84252103383589,0.881539954376982,-2.09011630690985,0.0374966370650545,1982.23602770519,2011.62261384256,-3.57030759534786,-0.114734472323925
"293","Mot-Tap-nd","score_dmt_year",0.0400962277916342,0.0203688866139483,1.96850365715016,0.0499824882291587,1978.47603112561,2007.86261726298,0.000173943623115451,0.080018511960153
"393","Mot-Tap-nd","sex",-6.05635609890038,0.875873583818496,-6.91464637225024,3.10058763677676e-11,1978.47603112561,2007.86261726298,-7.77303677819466,-4.3396754196061
"493","Mot-Tap-nd","age",-0.130054605418383,0.0314220717410097,-4.13895705191984,4.60281375392571e-05,1978.47603112561,2007.86261726298,-0.191640734350396,-0.0684684764863704
"593","Mot-Tap-nd","edu_co",0.221564879216909,0.112886165348991,1.96272836916671,0.050653722932158,1978.47603112561,2007.86261726298,0.000312060780053136,0.442817697653765
"693","Mot-Tap-nd","p1ex",2.61054353065272,0.844332952668292,3.09184134339751,0.00218693497386389,1978.47603112561,2007.86261726298,0.955681352462504,4.26540570884293
"793","Mot-Tap-nd","dri_gr_2",-1.81820430357451,0.875762073280546,-2.07613958065532,0.0387804889199741,1978.47603112561,2007.86261726298,-3.5346664262305,-0.10174218091851
"294","Mot-Tap-nd","score_lch_year",-0.0246833529590821,0.038216684383034,-0.645878975572254,0.518879258043643,1981.99257662644,2011.37916276382,-0.099586677958363,0.0502199720401987
"394","Mot-Tap-nd","sex",-6.38655618131751,0.874756606941243,-7.30095220846556,2.88371991169141e-12,1981.99257662644,2011.37916276382,-8.1010476261608,-4.67206473647421
"494","Mot-Tap-nd","age",-0.132403506824653,0.0316248363979715,-4.18669381110682,3.77958158039934e-05,1981.99257662644,2011.37916276382,-0.194387047181649,-0.0704199664676576
"594","Mot-Tap-nd","edu_co",0.229611410340408,0.113748978518355,2.01857997611254,0.0444706126524275,1981.99257662644,2011.37916276382,0.00666750916621142,0.452555311514605
"694","Mot-Tap-nd","p1ex",2.61223423390492,0.850327227889386,3.0720340925561,0.00233231257979468,1981.99257662644,2011.37916276382,0.945623492167938,4.2788449756419
"794","Mot-Tap-nd","dri_gr_2",-1.85736364529447,0.881662387498277,-2.10666086206167,0.0360240710723922,1981.99257662644,2011.37916276382,-3.58539017131469,-0.129337119274253
"295","Mot-Tap-nd","score_pfn_year",0.0236086622334099,0.0125855098619206,1.87586061211882,0.0617000878272986,1978.83627381022,2008.22285994759,-0.00105848382302818,0.048275808289848
"395","Mot-Tap-nd","sex",-6.04955188840719,0.878112713876362,-6.88926580017491,3.61327375762834e-11,1978.83627381022,2008.22285994759,-7.77062118197159,-4.3284825948428
"495","Mot-Tap-nd","age",-0.124850707200317,0.0316384766491477,-3.94616683302545,0.000100156719469771,1978.83627381022,2008.22285994759,-0.186860981958358,-0.0628404324422759
"595","Mot-Tap-nd","edu_co",0.238579978159889,0.113161208416693,2.10831946298564,0.0358792167698632,1978.83627381022,2008.22285994759,0.0167880852161388,0.460371871103639
"695","Mot-Tap-nd","p1ex",2.59216420813921,0.845099882367641,3.06728738486743,0.00236844846792998,1978.83627381022,2008.22285994759,0.9357988753596,4.24852954091883
"795","Mot-Tap-nd","dri_gr_2",-1.93712207235045,0.877925574247494,-2.20647641346003,0.028150940627184,1978.83627381022,2008.22285994759,-3.65782457898218,-0.216419565718714
"296","Mot-Tap-nd","score_tfd_year",-0.0103325157658087,0.00961423709197243,-1.07470989814012,0.283416843156719,1981.23863507664,2010.62522121401,-0.0291760742049037,0.00851104267328639
"396","Mot-Tap-nd","sex",-6.51107239372424,0.885448062547344,-7.35342101827243,2.07503059549583e-12,1981.23863507664,2010.62522121401,-8.2465187064978,-4.77562608095068
"496","Mot-Tap-nd","age",-0.135130867470521,0.0317288511191749,-4.25892721305803,2.79556698350544e-05,1981.23863507664,2010.62522121401,-0.197318272934937,-0.0729434620061046
"596","Mot-Tap-nd","edu_co",0.210765334694399,0.114212171200763,1.84538418697877,0.0660225501017536,1981.23863507664,2010.62522121401,-0.0130864074552186,0.434617076844017
"696","Mot-Tap-nd","p1ex",2.64101359092992,0.848229444112122,3.1135603806991,0.00203715446065073,1981.23863507664,2010.62522121401,0.978514429843734,4.30351275201611
"796","Mot-Tap-nd","dri_gr_2",-1.81889764720494,0.880022559538964,-2.06687615844513,0.0396519280328143,1981.23863507664,2010.62522121401,-3.54371016948407,-0.0940851249258192
"297","Mot-Tap-nd","score_gly_year",-0.012124563247164,0.0109234742563602,-1.10995485159901,0.267957407042922,1981.16006899202,2010.54665512939,-0.0335341793756805,0.00928505288135255
"397","Mot-Tap-nd","sex",-6.56774787713583,0.895216616867279,-7.33649013366061,2.30790443703662e-12,1981.16006899202,2010.54665512939,-8.32234020455749,-4.81315554971417
"497","Mot-Tap-nd","age",-0.134708585134173,0.0316786071922244,-4.25235188898197,2.87386082397404e-05,1981.16006899202,2010.54665512939,-0.196797514311325,-0.0726196559570219
"597","Mot-Tap-nd","edu_co",0.207664270048397,0.114501260959162,1.81364177397541,0.0707882651632664,1981.16006899202,2010.54665512939,-0.0167540776159833,0.432082617712777
"697","Mot-Tap-nd","p1ex",2.6897555683154,0.849350778103684,3.1668371156623,0.00170891378945262,1981.16006899202,2010.54665512939,1.02505863299111,4.3544525036397
"797","Mot-Tap-nd","dri_gr_2",-1.75412253530514,0.882829598019498,-1.98693217721774,0.0478905521190327,1981.16006899202,2010.54665512939,-3.48443675190933,-0.023808318700951
"298","Mot-Tap-nd","score_man_year",0.00612121248459109,0.00481050209069504,1.27246852182672,0.204247500553335,1980.76533094236,2010.15191707973,-0.00330719836072583,0.015549623329908
"398","Mot-Tap-nd","sex",-6.01652360362073,0.902258187944385,-6.66829482293553,1.34726186416596e-10,1980.76533094236,2010.15191707973,-7.7849171567481,-4.24813005049337
"498","Mot-Tap-nd","age",-0.127453442437382,0.031706122044713,-4.0198369973358,7.46734083353237e-05,1980.76533094236,2010.15191707973,-0.189596299734451,-0.0653105851403128
"598","Mot-Tap-nd","edu_co",0.244713953563529,0.114336058642253,2.14030426157347,0.0331819419420131,1980.76533094236,2010.15191707973,0.0206193964904532,0.468808510636605
"698","Mot-Tap-nd","p1ex",2.52497795539936,0.852250552167073,2.96271788733833,0.00330741725770999,1980.76533094236,2010.15191707973,0.854597567347519,4.19535834345119
"798","Mot-Tap-nd","dri_gr_2",-1.8780574754474,0.879798303067415,-2.13464548510671,0.0336460406033525,1980.76533094236,2010.15191707973,-3.60243046311899,-0.153684487775812
"299","Ler-Ben-f","score_dcv_year",-0.00102846236909272,0.00514602913981542,-0.199855527660228,0.841734613270466,1217.15323391709,1246.64903676781,-0.0111144941465246,0.00905756940833914
"399","Ler-Ben-f","sex",0.48986180667689,0.225973732481743,2.16778207492088,0.0309943144912253,1217.15323391709,1246.64903676781,0.0469614295605845,0.932762183793195
"499","Ler-Ben-f","age",-0.014473037463798,0.00830110830570436,-1.74350664161946,0.0823122507192923,1217.15323391709,1246.64903676781,-0.0307429107747448,0.00179683584714884
"599","Ler-Ben-f","edu_co",0.301224228412368,0.0300968440515362,10.0084988278694,1.97311017190078e-20,1217.15323391709,1246.64903676781,0.242235498023038,0.360212958801697
"699","Ler-Ben-f","p1ex",0.522209641179265,0.220631845031603,2.36688244665889,0.018600030368706,1217.15323391709,1246.64903676781,0.0897791710747012,0.95464011128383
"799","Ler-Ben-f","dri_gr_2",0.186585494749296,0.229478182433721,0.813085988264643,0.416840408116316,1217.15323391709,1246.64903676781,-0.26318347805851,0.636354467557102
"2100","Ler-Ben-f","score_chp_year",-0.136916083616979,0.134725516200687,-1.01625948430608,0.310358810843343,1216.13815071276,1245.63395356348,-0.400973243168893,0.127141075934934
"3100","Ler-Ben-f","sex",0.476043057045463,0.22599593801711,2.10642306769878,0.0360326644092831,1216.13815071276,1245.63395356348,0.0330991578795815,0.918986956211344
"4100","Ler-Ben-f","age",-0.0147011548006512,0.00828819188873956,-1.77374691585318,0.0771616483646542,1216.13815071276,1245.63395356348,-0.0309457123995377,0.00154340279823537
"5100","Ler-Ben-f","edu_co",0.301206788096947,0.0299986467336427,10.0406791936768,1.54982731627025e-20,1216.13815071276,1245.63395356348,0.242410520914068,0.360003055279827
"6100","Ler-Ben-f","p1ex",0.529065376226173,0.220095030988895,2.40380427422219,0.0168573446262674,1216.13815071276,1245.63395356348,0.0976870423117105,0.960443710140635
"7100","Ler-Ben-f","dri_gr_2",0.186870175566338,0.228649666631815,0.817277271028115,0.414445566676761,1216.13815071276,1245.63395356348,-0.261274936109109,0.635015287241785
"2101","Ler-Ben-f","score_cyp_year",0.00204340837679811,0.0024754684659549,0.825463303169114,0.409791836837275,1216.4970172652,1245.99282011592,-0.00280842066133811,0.00689523741493433
"3101","Ler-Ben-f","sex",0.533006385235128,0.231334507370736,2.30405049075075,0.0219315856153028,1216.4970172652,1245.99282011592,0.079599082407169,0.986413688063086
"4101","Ler-Ben-f","age",-0.0139831969884289,0.00830642056987179,-1.68342029768483,0.0933773357389256,1216.4970172652,1245.99282011592,-0.0302634821458203,0.00229708816896243
"5101","Ler-Ben-f","edu_co",0.306333917163465,0.0305655306127781,10.0222018405072,1.7803919571917e-20,1216.4970172652,1245.99282011592,0.246426577994063,0.366241256332866
"6101","Ler-Ben-f","p1ex",0.50962449296049,0.220376986952556,2.31251229998079,0.0214544656591897,1216.4970172652,1245.99282011592,0.0776935355120275,0.941555450408952
"7101","Ler-Ben-f","dri_gr_2",0.178835624234577,0.228843161016848,0.781476813377045,0.435164049514893,1216.4970172652,1245.99282011592,-0.269688729466747,0.6273599779359
"2102","Ler-Ben-f","score_dmt_year",0.00399593328131406,0.00541716645223122,0.737642698733803,0.461332169320378,1216.63732814859,1246.1331309993,-0.00662151786331775,0.0146133844259459
"3102","Ler-Ben-f","sex",0.515845242578788,0.228217787253772,2.26032006000121,0.0245480752637274,1216.63732814859,1246.1331309993,0.0685465989299716,0.963143886227605
"4102","Ler-Ben-f","age",-0.0143029873035823,0.00829260371437173,-1.7247884737087,0.0856384580294523,1216.63732814859,1246.1331309993,-0.030556191921814,0.00195021731464933
"5102","Ler-Ben-f","edu_co",0.300794709494337,0.0300401575624771,10.013086944326,1.90637935157434e-20,1216.63732814859,1246.1331309993,0.241917082581973,0.3596723364067
"6102","Ler-Ben-f","p1ex",0.51845574854488,0.220095989841137,2.35558925412087,0.0191638057218636,1216.63732814859,1246.1331309993,0.0870755353145566,0.949835961775203
"7102","Ler-Ben-f","dri_gr_2",0.186927380775585,0.228863788471878,0.816762590638291,0.414739206685574,1216.63732814859,1246.1331309993,-0.261637401994689,0.635492163545859
"2103","Ler-Ben-f","score_lch_year",-0.000418924974449304,0.00974756108502973,-0.0429774146368457,0.965749318679438,1217.19225218447,1246.68805503519,-0.0195237936382117,0.0186859436893131
"3103","Ler-Ben-f","sex",0.489822602622443,0.227458406456444,2.15346009959953,0.0321124923566388,1217.19225218447,1246.68805503519,0.0440123179869403,0.935632887257945
"4103","Ler-Ben-f","age",-0.0144390384199039,0.00830230710345731,-1.73915975884475,0.0830751490276986,1217.19225218447,1246.68805503519,-0.0307112613312712,0.00183318449146352
"5103","Ler-Ben-f","edu_co",0.301623218753001,0.0300796673010407,10.0274785533471,1.71127531884428e-20,1217.19225218447,1246.68805503519,0.242668154176014,0.360578283329988
"6103","Ler-Ben-f","p1ex",0.519264061704904,0.220559189469079,2.35430708171741,0.0192287535817485,1217.19225218447,1246.68805503519,0.0869759938861636,0.951552129523644
"7103","Ler-Ben-f","dri_gr_2",0.183452740333904,0.229106594997332,0.800730945069652,0.423947480790888,1217.19225218447,1246.68805503519,-0.265587934481472,0.63249341514928
"2104","Ler-Ben-f","score_pfn_year",0.000396911776496741,0.00338656536330353,0.117201864992076,0.906781779860006,1217.18007432087,1246.67587717159,-0.00624063436686898,0.00703445791986246
"3104","Ler-Ben-f","sex",0.495219776130608,0.22882687717762,2.16416787327919,0.031273273940884,1217.18007432087,1246.67587717159,0.0467273381677028,0.943712214093513
"4104","Ler-Ben-f","age",-0.0143190846671962,0.00835080184004403,-1.71469577909667,0.0874767502939227,1217.18007432087,1246.67587717159,-0.0306863555157133,0.00204818618132088
"5104","Ler-Ben-f","edu_co",0.301721436094533,0.0300788303073703,10.031022915828,1.66635363210139e-20,1217.18007432087,1246.67587717159,0.242768011994995,0.36067486019407
"6104","Ler-Ben-f","p1ex",0.519224912728982,0.220333400540667,2.35654200159793,0.0191156696399351,1217.18007432087,1246.67587717159,0.0873793830780375,0.951070442379927
"7104","Ler-Ben-f","dri_gr_2",0.182254111432725,0.229362220823706,0.794612603497638,0.427493190931733,1217.18007432087,1246.67587717159,-0.267287580795862,0.631795803661313
"2105","Ler-Ben-f","score_tfd_year",-0.00536104885232771,0.00247450079388498,-2.16651732970788,0.0310916877288355,1212.42502009563,1241.92082294635,-0.010210981288058,-0.000511116416597378
"3105","Ler-Ben-f","sex",0.396760102080906,0.228282792852911,1.73802018593907,0.0832760993422108,1212.42502009563,1241.92082294635,-0.0506659502010163,0.844186154362829
"4105","Ler-Ben-f","age",-0.0165569750230074,0.00829029685296977,-1.99715104496847,0.0467494936539057,1212.42502009563,1241.92082294635,-0.0328056582759739,-0.000308291770040912
"5105","Ler-Ben-f","edu_co",0.292603412977086,0.0300940681147173,9.72295974946605,1.6545100185025e-19,1212.42502009563,1241.92082294635,0.233620123323945,0.351586702630227
"6105","Ler-Ben-f","p1ex",0.521809893824202,0.218525628803409,2.38786588411391,0.0175911334968558,1212.42502009563,1241.92082294635,0.0935075316705507,0.950112255977853
"7105","Ler-Ben-f","dri_gr_2",0.199828764059219,0.227315990439832,0.879079222154906,0.380091181953631,1212.42502009563,1241.92082294635,-0.245702390312902,0.64535991843134
"2106","Ler-Ben-f","score_gly_year",-0.00698021495729856,0.00277922001691853,-2.51157336044158,0.0125667052197244,1210.80256780898,1240.2983706597,-0.0124273860955717,-0.00153304381902545
"3106","Ler-Ben-f","sex",0.353204441002911,0.230120407282723,1.53486796400881,0.125914072481293,1210.80256780898,1240.2983706597,-0.097823269378915,0.804232151384738
"4106","Ler-Ben-f","age",-0.0165775634992757,0.00825374570869687,-2.00848973112997,0.045524598541363,1210.80256780898,1240.2983706597,-0.0327546078258736,-0.000400519172677867
"5106","Ler-Ben-f","edu_co",0.289637622389383,0.0301035271881991,9.62138491541695,3.50007010577892e-19,1210.80256780898,1240.2983706597,0.23063579329289,0.348639451485875
"6106","Ler-Ben-f","p1ex",0.552332933976256,0.218309775807038,2.53004214737712,0.0119380091261249,1210.80256780898,1240.2983706597,0.124453635921448,0.980212232031065
"7106","Ler-Ben-f","dri_gr_2",0.239669388449155,0.227663539927311,1.05273505158392,0.293344880625044,1210.80256780898,1240.2983706597,-0.20654295040127,0.685881727299581
"2107","Ler-Ben-f","score_man_year",0.000356044194986318,0.00125544612016803,0.283599741372147,0.776920897459434,1217.11177195142,1246.60757480214,-0.00210458498507356,0.00281667337504619
"3107","Ler-Ben-f","sex",0.508490427759518,0.234199267857464,2.17118709384262,0.0307334675022175,1217.11177195142,1246.60757480214,0.049468297553239,0.967512557965797
"4107","Ler-Ben-f","age",-0.0141628621903179,0.00835021458795113,-1.69610757198433,0.0909461009877834,1217.11177195142,1246.60757480214,-0.0305289820458831,0.00220325766524726
"5107","Ler-Ben-f","edu_co",0.302738813582762,0.030329358583114,9.98170840814658,2.4117671457338e-20,1217.11177195142,1246.60757480214,0.243294363085658,0.362183264079866
"6107","Ler-Ben-f","p1ex",0.51345059392382,0.221375214507444,2.31936802440254,0.021074591865053,1217.11177195142,1246.60757480214,0.0795631464194005,0.947338041428239
"7107","Ler-Ben-f","dri_gr_2",0.181115496846261,0.229186492914086,0.790253799617042,0.430029768060753,1217.11177195142,1246.60757480214,-0.268081775008392,0.630312768700914
